Price,Close,High,Low,Open,Volume
Ticker,^HSI,^HSI,^HSI,^HSI,^HSI
Date,,,,,
2010-07-09,20378.66015625,20418.310546875,20116.51953125,20142.779296875,1673574500
2010-07-12,20467.4296875,20539.609375,20368.619140625,20476.01953125,1675481300
2010-07-13,20431.060546875,20529.41015625,20378.990234375,20485.109375,1309265400
2010-07-14,20560.810546875,20722.220703125,20512.240234375,20722.220703125,1562984100
2010-07-15,20255.619140625,20665.619140625,20226.259765625,20530.2890625,1591164000
2010-07-16,20250.16015625,20313.740234375,20173.490234375,20293.609375,1648123300
2010-07-19,20090.94921875,20127.560546875,20007.880859375,20007.880859375,1040734400
2010-07-20,20264.58984375,20403.009765625,20075.720703125,20075.720703125,1168031200
2010-07-21,20487.23046875,20494.1796875,20334.349609375,20377.599609375,1115583200
2010-07-22,20589.69921875,20592.4609375,20384.73046875,20487.490234375,951757400
2010-07-23,20815.330078125,20847.849609375,20728.41015625,20847.849609375,1641271300
2010-07-26,20839.91015625,20963.080078125,20826.98046875,20944.630859375,1139652600
2010-07-27,20973.390625,21008.779296875,20824.05078125,20965.5390625,1118094600
2010-07-28,21091.1796875,21199.55078125,20902.16015625,20961.55078125,1350370800
2010-07-29,21093.8203125,21130.740234375,20970.9296875,21091.169921875,1014336800
2010-07-30,21029.810546875,21095.900390625,20945.630859375,21008.4609375,947166100
2010-08-02,21412.7890625,21439.220703125,21221.4296875,21221.4296875,1646320600
2010-08-03,21457.66015625,21610.1796875,21409.810546875,21610.1796875,1419675100
2010-08-04,21549.880859375,21621.8203125,21427.509765625,21567.330078125,1243029800
2010-08-05,21551.720703125,21618.580078125,21462.23046875,21577.130859375,940912600
2010-08-06,21678.80078125,21722.380859375,21456.740234375,21575.94921875,1309182000
2010-08-09,21801.58984375,21805.939453125,21622.119140625,21640.529296875,999901600
2010-08-10,21473.599609375,21765.580078125,21446.80078125,21764.23046875,1257248200
2010-08-11,21294.5390625,21643.240234375,21239.169921875,21542.26953125,1475898300
2010-08-12,21105.7109375,21124.98046875,20926.48046875,21039.419921875,1695693200
2010-08-13,21071.5703125,21205.6796875,21012.509765625,21095.169921875,1230389200
2010-08-16,21112.119140625,21209.4609375,20881.94921875,20881.94921875,1053815500
2010-08-17,21137.4296875,21161.73046875,21015.009765625,21081.310546875,671736700
2010-08-18,21022.73046875,21277.119140625,20968.69921875,21167.880859375,1282606400
2010-08-19,21072.4609375,21297.619140625,21023.30078125,21094.69921875,1336442900
2010-08-20,20981.8203125,20997.390625,20868.240234375,20929.720703125,1096937300
2010-08-23,20889.009765625,21035.009765625,20845.69921875,20963.25,857934200
2010-08-24,20658.7109375,20937.529296875,20651.26953125,20759.349609375,1243939200
2010-08-25,20634.98046875,20667.30078125,20512.779296875,20603.5703125,1224482900
2010-08-26,20612.060546875,20664.759765625,20567.330078125,20603.1796875,1026568000
2010-08-27,20597.349609375,20670.5703125,20552.55078125,20563.08984375,1212734100
2010-08-30,20737.220703125,20832.359375,20668.810546875,20797.009765625,1056592500
2010-08-31,20536.490234375,20608.55078125,20372.2890625,20539.220703125,1329326000
2010-09-01,20623.830078125,20649.44921875,20529.869140625,20570.51953125,1114882400
2010-09-02,20868.919921875,20938.2890625,20819.609375,20864.400390625,1272295600
2010-09-03,20971.5,21028.66015625,20860.890625,20918.810546875,1340909700
2010-09-06,21355.76953125,21398.08984375,21139.7890625,21155.91015625,1599558900
2010-09-07,21401.7890625,21435.580078125,21313.259765625,21419.91015625,1163804400
2010-09-08,21088.859375,21214.810546875,21066.689453125,21213.19921875,1956624400
2010-09-09,21167.26953125,21248.580078125,21122.73046875,21169.8203125,1086561300
2010-09-10,21257.390625,21332.439453125,21092.810546875,21310.720703125,1125390400
2010-09-13,21658.349609375,21714.359375,21395.5703125,21396.900390625,2035235400
2010-09-14,21696.0390625,21763.73046875,21656.44921875,21760.73046875,1515505900
2010-09-15,21725.640625,21819.94921875,21633.0703125,21819.94921875,1104117600
2010-09-16,21691.44921875,21726.009765625,21525.7109375,21694.2109375,1482348700
2010-09-17,21970.859375,21988.869140625,21713.669921875,21744.529296875,1889361200
2010-09-20,21977.33984375,22009.099609375,21874.419921875,21918.44921875,1215077100
2010-09-21,22002.58984375,22118.580078125,21950.689453125,22118.580078125,1279489500
